timestamp,total_count_all_0,new_count_all_0,removed_count_all_0,q_all_0,k_all_0,v_all_0,total_count_truck_0,new_count_truck_0,removed_count_truck_0,q_truck_0,k_truck_0,v_truck_0,total_count_bus_0,new_count_bus_0,removed_count_bus_0,q_bus_0,k_bus_0,v_bus_0,total_count_car_0,new_count_car_0,removed_count_car_0,q_car_0,k_car_0,v_car_0,timestamp.1,total_count_all_1,new_count_all_1,removed_count_all_1,q_all_1,k_all_1,v_all_1,total_count_truck_1,new_count_truck_1,removed_count_truck_1,q_truck_1,k_truck_1,v_truck_1,total_count_bus_1,new_count_bus_1,removed_count_bus_1,q_bus_1,k_bus_1,v_bus_1,total_count_car_1,new_count_car_1,removed_count_car_1,q_car_1,k_car_1,v_car_1,timestamp.2,total_count_all_2,new_count_all_2,removed_count_all_2,q_all_2,k_all_2,v_all_2,total_count_truck_2,new_count_truck_2,removed_count_truck_2,q_truck_2,k_truck_2,v_truck_2,total_count_bus_2,new_count_bus_2,removed_count_bus_2,q_bus_2,k_bus_2,v_bus_2,total_count_car_2,new_count_car_2,removed_count_car_2,q_car_2,k_car_2,v_car_2,overall_congestion
2024-05-01 14:15:50,3,3,0,3,0.1,30.0,3,3,0,3,0.1,30.0,3,3,0,3,0.1,30.0,3,3,0,3,0.1,30.0,2024-05-01 14:15:50,5,5,0,5,0.1666666666666666,30.0,5,5,0,5,0.1666666666666666,30.0,5,5,0,5,0.1666666666666666,30.0,5,5,0,5,0.1666666666666666,30.0,2024-05-01 14:15:50,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 14:16:00,6,3,1,3,0.2,15.0,6,3,1,3,0.2,15.0,6,3,1,3,0.2,15.0,6,3,1,3,0.2,15.0,2024-05-01 14:16:00,6,1,1,1,0.2,5.0,6,1,1,1,0.2,5.0,6,1,1,1,0.2,5.0,6,1,1,1,0.2,5.0,2024-05-01 14:16:00,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,0.0010666666666666665
2024-05-01 14:16:10,11,5,5,5,0.3666666666666666,13.636363636363637,11,5,5,5,0.3666666666666666,13.636363636363637,11,5,5,5,0.3666666666666666,13.636363636363637,11,5,5,5,0.3666666666666666,13.636363636363637,2024-05-01 14:16:10,11,5,4,5,0.3666666666666666,13.636363636363637,11,5,4,5,0.3666666666666666,13.636363636363637,11,5,4,5,0.3666666666666666,13.636363636363637,11,5,4,5,0.3666666666666666,13.636363636363637,2024-05-01 14:16:10,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,0.0031666666666666657
2024-05-01 14:16:20,14,3,3,3,0.4666666666666667,6.428571428571429,14,3,3,3,0.4666666666666667,6.428571428571429,14,3,3,3,0.4666666666666667,6.428571428571429,14,3,3,3,0.4666666666666667,6.428571428571429,2024-05-01 14:16:20,17,6,3,6,0.5666666666666667,10.588235294117649,17,6,3,6,0.5666666666666667,10.588235294117649,17,6,3,6,0.5666666666666667,10.588235294117649,17,6,3,6,0.5666666666666667,10.588235294117649,2024-05-01 14:16:20,1,0,1,0,0.0333333333333333,0.0,1,0,1,0,0.0333333333333333,0.0,1,0,1,0,0.0333333333333333,0.0,1,0,1,0,0.0333333333333333,0.0,0.0050666666666666655
2024-05-01 14:16:30,17,3,4,3,0.5666666666666667,5.294117647058823,17,3,4,3,0.5666666666666667,5.294117647058823,17,3,4,3,0.5666666666666667,5.294117647058823,17,3,4,3,0.5666666666666667,5.294117647058823,2024-05-01 14:16:30,20,3,6,3,0.6666666666666666,4.5,20,3,6,3,0.6666666666666666,4.5,20,3,6,3,0.6666666666666666,4.5,20,3,6,3,0.6666666666666666,4.5,2024-05-01 14:16:30,3,2,0,2,0.1,20.0,3,2,0,2,0.1,20.0,3,2,0,2,0.1,20.0,3,2,0,2,0.1,20.0,0.00414
2024-05-01 14:16:40,21,6,3,6,0.7,8.571428571428571,21,6,3,6,0.7,8.571428571428571,21,6,3,6,0.7,8.571428571428571,21,6,3,6,0.7,8.571428571428571,2024-05-01 14:16:40,23,3,4,3,0.7666666666666667,3.913043478260869,23,3,4,3,0.7666666666666667,3.913043478260869,23,3,4,3,0.7666666666666667,3.913043478260869,23,3,4,3,0.7666666666666667,3.913043478260869,2024-05-01 14:16:40,3,0,1,0,0.1,0.0,3,0,1,0,0.1,0.0,3,0,1,0,0.1,0.0,3,0,1,0,0.1,0.0,0.007366666666666667
2024-05-01 14:16:50,28,7,3,7,0.9333333333333332,7.5,28,7,3,7,0.9333333333333332,7.5,28,7,3,7,0.9333333333333332,7.5,28,7,3,7,0.9333333333333332,7.5,2024-05-01 14:16:50,27,4,3,4,0.9,4.444444444444445,27,4,3,4,0.9,4.444444444444445,27,4,3,4,0.9,4.444444444444445,27,4,3,4,0.9,4.444444444444445,2024-05-01 14:16:50,3,0,1,0,0.1,0.0,3,0,1,0,0.1,0.0,3,0,1,0,0.1,0.0,3,0,1,0,0.1,0.0,0.008600000000000002
2024-05-01 14:17:00,31,3,8,3,1.0333333333333334,2.9032258064516125,31,3,8,3,1.0333333333333334,2.9032258064516125,31,3,8,3,1.0333333333333334,2.9032258064516125,31,3,8,3,1.0333333333333334,2.9032258064516125,2024-05-01 14:17:00,30,5,2,5,1.0,5.0,30,5,2,5,1.0,5.0,30,5,2,5,1.0,5.0,30,5,2,5,1.0,5.0,2024-05-01 14:17:00,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,0.0095
2024-05-01 14:17:10,35,4,4,4,1.1666666666666667,3.4285714285714284,35,4,4,4,1.1666666666666667,3.4285714285714284,35,4,4,4,1.1666666666666667,3.4285714285714284,35,4,4,4,1.1666666666666667,3.4285714285714284,2024-05-01 14:17:10,34,4,7,4,1.1333333333333333,3.5294117647058822,34,4,7,4,1.1333333333333333,3.5294117647058822,34,4,7,4,1.1333333333333333,3.5294117647058822,34,4,7,4,1.1333333333333333,3.5294117647058822,2024-05-01 14:17:10,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,0.010933333333333333
2024-05-01 14:17:20,37,2,4,2,1.2333333333333334,1.6216216216216215,37,2,4,2,1.2333333333333334,1.6216216216216215,37,2,4,2,1.2333333333333334,1.6216216216216215,37,2,4,2,1.2333333333333334,1.6216216216216215,2024-05-01 14:17:20,36,2,4,2,1.2,1.6666666666666667,36,2,4,2,1.2,1.6666666666666667,36,2,4,2,1.2,1.6666666666666667,36,2,4,2,1.2,1.6666666666666667,2024-05-01 14:17:20,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,0.0118
