timestamp,total_count_all_0,new_count_all_0,removed_count_all_0,q_all_0,k_all_0,v_all_0,total_count_truck_0,new_count_truck_0,removed_count_truck_0,q_truck_0,k_truck_0,v_truck_0,total_count_bus_0,new_count_bus_0,removed_count_bus_0,q_bus_0,k_bus_0,v_bus_0,total_count_car_0,new_count_car_0,removed_count_car_0,q_car_0,k_car_0,v_car_0,timestamp.1,total_count_all_1,new_count_all_1,removed_count_all_1,q_all_1,k_all_1,v_all_1,total_count_truck_1,new_count_truck_1,removed_count_truck_1,q_truck_1,k_truck_1,v_truck_1,total_count_bus_1,new_count_bus_1,removed_count_bus_1,q_bus_1,k_bus_1,v_bus_1,total_count_car_1,new_count_car_1,removed_count_car_1,q_car_1,k_car_1,v_car_1,timestamp.2,total_count_all_2,new_count_all_2,removed_count_all_2,q_all_2,k_all_2,v_all_2,total_count_truck_2,new_count_truck_2,removed_count_truck_2,q_truck_2,k_truck_2,v_truck_2,total_count_bus_2,new_count_bus_2,removed_count_bus_2,q_bus_2,k_bus_2,v_bus_2,total_count_car_2,new_count_car_2,removed_count_car_2,q_car_2,k_car_2,v_car_2,overall_congestion
2024-05-01 12:56:40,2,2,0,2,0.0666666666666666,30.0,2,2,0,2,0.0666666666666666,30.0,2,2,0,2,0.0666666666666666,30.0,2,2,0,2,0.0666666666666666,30.0,2024-05-01 12:56:40,4,4,0,4,0.1333333333333333,30.0,4,4,0,4,0.1333333333333333,30.0,4,4,0,4,0.1333333333333333,30.0,4,4,0,4,0.1333333333333333,30.0,2024-05-01 12:56:40,3,3,0,3,0.1,30.0,3,3,0,3,0.1,30.0,3,3,0,3,0.1,30.0,3,3,0,3,0.1,30.0,0.0008333333333333333
2024-05-01 12:56:50,7,5,0,5,0.2333333333333333,21.428571428571427,7,5,0,5,0.2333333333333333,21.428571428571427,7,5,0,5,0.2333333333333333,21.428571428571427,7,5,0,5,0.2333333333333333,21.428571428571427,2024-05-01 12:56:50,6,2,1,2,0.2,10.0,6,2,1,2,0.2,10.0,6,2,1,2,0.2,10.0,6,2,1,2,0.2,10.0,2024-05-01 12:56:50,6,3,1,3,0.2,15.0,6,3,1,3,0.2,15.0,6,3,1,3,0.2,15.0,6,3,1,3,0.2,15.0,0.0017399999999999998
2024-05-01 12:57:00,12,5,5,5,0.4,12.5,12,5,5,5,0.4,12.5,12,5,5,5,0.4,12.5,12,5,5,5,0.4,12.5,2024-05-01 12:57:00,12,7,2,7,0.4,17.5,12,7,2,7,0.4,17.5,12,7,2,7,0.4,17.5,12,7,2,7,0.4,17.5,2024-05-01 12:57:00,9,3,3,3,0.3,10.0,9,3,3,3,0.3,10.0,9,3,3,3,0.3,10.0,9,3,3,3,0.3,10.0,0.00312
2024-05-01 12:57:10,18,6,6,6,0.6,10.0,18,6,6,6,0.6,10.0,18,6,6,6,0.6,10.0,18,6,6,6,0.6,10.0,2024-05-01 12:57:10,17,5,6,5,0.5666666666666667,8.823529411764707,17,5,6,5,0.5666666666666667,8.823529411764707,17,5,6,5,0.5666666666666667,8.823529411764707,17,5,6,5,0.5666666666666667,8.823529411764707,2024-05-01 12:57:10,9,0,2,0,0.3,0.0,9,0,2,0,0.3,0.0,9,0,2,0,0.3,0.0,9,0,2,0,0.3,0.0,0.005166666666666666
2024-05-01 12:57:20,23,5,4,5,0.7666666666666667,6.521739130434782,23,5,4,5,0.7666666666666667,6.521739130434782,23,5,4,5,0.7666666666666667,6.521739130434782,23,5,4,5,0.7666666666666667,6.521739130434782,2024-05-01 12:57:20,21,4,4,4,0.7,5.714285714285714,21,4,4,4,0.7,5.714285714285714,21,4,4,4,0.7,5.714285714285714,21,4,4,4,0.7,5.714285714285714,2024-05-01 12:57:20,11,2,2,2,0.3666666666666666,5.454545454545455,11,2,2,2,0.3666666666666666,5.454545454545455,11,2,2,2,0.3666666666666666,5.454545454545455,11,2,2,2,0.3666666666666666,5.454545454545455,0.005555555555555554
2024-05-01 12:57:30,26,3,6,3,0.8666666666666667,3.461538461538461,26,3,6,3,0.8666666666666667,3.461538461538461,26,3,6,3,0.8666666666666667,3.461538461538461,26,3,6,3,0.8666666666666667,3.461538461538461,2024-05-01 12:57:30,24,3,4,3,0.8,3.75,24,3,4,3,0.8,3.75,24,3,4,3,0.8,3.75,24,3,4,3,0.8,3.75,2024-05-01 12:57:30,12,2,1,2,0.4,5.0,12,2,1,2,0.4,5.0,12,2,1,2,0.4,5.0,12,2,1,2,0.4,5.0,0.0061400000000000005
2024-05-01 12:57:40,27,2,2,2,0.9,2.2222222222222223,27,2,2,2,0.9,2.2222222222222223,27,2,2,2,0.9,2.2222222222222223,27,2,2,2,0.9,2.2222222222222223,2024-05-01 12:57:40,27,3,1,3,0.9,3.333333333333333,27,3,1,3,0.9,3.333333333333333,27,3,1,3,0.9,3.333333333333333,27,3,1,3,0.9,3.333333333333333,2024-05-01 12:57:40,12,0,2,0,0.4,0.0,12,0,2,0,0.4,0.0,12,0,2,0,0.4,0.0,12,0,2,0,0.4,0.0,0.008700000000000001
2024-05-01 12:57:50,30,3,4,3,1.0,3.0,30,3,4,3,1.0,3.0,30,3,4,3,1.0,3.0,30,3,4,3,1.0,3.0,2024-05-01 12:57:50,28,1,4,1,0.9333333333333332,1.0714285714285714,28,1,4,1,0.9333333333333332,1.0714285714285714,28,1,4,1,0.9333333333333332,1.0714285714285714,28,1,4,1,0.9333333333333332,1.0714285714285714,2024-05-01 12:57:50,12,0,0,0,0.4,0.0,12,0,0,0,0.4,0.0,12,0,0,0,0.4,0.0,12,0,0,0,0.4,0.0,0.009233333333333333
2024-05-01 12:58:00,33,3,2,3,1.1,2.727272727272727,33,3,2,3,1.1,2.727272727272727,33,3,2,3,1.1,2.727272727272727,33,3,2,3,1.1,2.727272727272727,2024-05-01 12:58:00,31,3,5,3,1.0333333333333334,2.9032258064516125,31,3,5,3,1.0333333333333334,2.9032258064516125,31,3,5,3,1.0333333333333334,2.9032258064516125,31,3,5,3,1.0333333333333334,2.9032258064516125,2024-05-01 12:58:00,12,0,1,0,0.4,0.0,12,0,1,0,0.4,0.0,12,0,1,0,0.4,0.0,12,0,1,0,0.4,0.0,0.010033333333333335
2024-05-01 12:58:10,35,2,3,2,1.1666666666666667,1.7142857142857142,35,2,3,2,1.1666666666666667,1.7142857142857142,35,2,3,2,1.1666666666666667,1.7142857142857142,35,2,3,2,1.1666666666666667,1.7142857142857142,2024-05-01 12:58:10,38,7,0,7,1.2666666666666666,5.526315789473684,38,7,0,7,1.2666666666666666,5.526315789473684,38,7,0,7,1.2666666666666666,5.526315789473684,38,7,0,7,1.2666666666666666,5.526315789473684,2024-05-01 12:58:10,14,2,0,2,0.4666666666666667,4.285714285714286,14,2,0,2,0.4666666666666667,4.285714285714286,14,2,0,2,0.4666666666666667,4.285714285714286,14,2,0,2,0.4666666666666667,4.285714285714286,0.0103
2024-05-01 12:58:20,36,1,3,1,1.2,0.8333333333333334,36,1,3,1,1.2,0.8333333333333334,36,1,3,1,1.2,0.8333333333333334,36,1,3,1,1.2,0.8333333333333334,2024-05-01 12:58:20,41,3,7,3,1.3666666666666667,2.1951219512195124,41,3,7,3,1.3666666666666667,2.1951219512195124,41,3,7,3,1.3666666666666667,2.1951219512195124,41,3,7,3,1.3666666666666667,2.1951219512195124,2024-05-01 12:58:20,19,5,2,5,0.6333333333333333,7.894736842105264,19,5,2,5,0.6333333333333333,7.894736842105264,19,5,2,5,0.6333333333333333,7.894736842105264,19,5,2,5,0.6333333333333333,7.894736842105264,0.009018518518518518
2024-05-01 12:58:30,40,4,2,4,1.3333333333333333,3.0,40,4,2,4,1.3333333333333333,3.0,40,4,2,4,1.3333333333333333,3.0,40,4,2,4,1.3333333333333333,3.0,2024-05-01 12:58:30,45,4,4,4,1.5,2.6666666666666665,45,4,4,4,1.5,2.6666666666666665,45,4,4,4,1.5,2.6666666666666665,45,4,4,4,1.5,2.6666666666666665,2024-05-01 12:58:30,23,4,2,4,0.7666666666666667,5.217391304347826,23,4,2,4,0.7666666666666667,5.217391304347826,23,4,2,4,0.7666666666666667,5.217391304347826,23,4,2,4,0.7666666666666667,5.217391304347826,0.010933333333333333
2024-05-01 12:58:40,42,2,3,2,1.4,1.4285714285714286,42,2,3,2,1.4,1.4285714285714286,42,2,3,2,1.4,1.4285714285714286,42,2,3,2,1.4,1.4285714285714286,2024-05-01 12:58:40,51,6,4,6,1.7,3.5294117647058822,51,6,4,6,1.7,3.5294117647058822,51,6,4,6,1.7,3.5294117647058822,51,6,4,6,1.7,3.5294117647058822,2024-05-01 12:58:40,23,0,3,0,0.7666666666666667,0.0,23,0,3,0,0.7666666666666667,0.0,23,0,3,0,0.7666666666666667,0.0,23,0,3,0,0.7666666666666667,0.0,0.01575
2024-05-01 12:58:50,46,4,2,4,1.5333333333333334,2.608695652173913,46,4,2,4,1.5333333333333334,2.608695652173913,46,4,2,4,1.5333333333333334,2.608695652173913,46,4,2,4,1.5333333333333334,2.608695652173913,2024-05-01 12:58:50,55,5,6,5,1.8333333333333333,2.7272727272727275,55,5,6,5,1.8333333333333333,2.7272727272727275,55,5,6,5,1.8333333333333333,2.7272727272727275,55,5,6,5,1.8333333333333333,2.7272727272727275,2024-05-01 12:58:50,23,0,4,0,0.7666666666666667,0.0,23,0,4,0,0.7666666666666667,0.0,23,0,4,0,0.7666666666666667,0.0,23,0,4,0,0.7666666666666667,0.0,0.017833333333333333
2024-05-01 12:59:00,47,1,4,1,1.5666666666666669,0.6382978723404256,47,1,4,1,1.5666666666666669,0.6382978723404256,47,1,4,1,1.5666666666666669,0.6382978723404256,47,1,4,1,1.5666666666666669,0.6382978723404256,2024-05-01 12:59:00,60,5,4,5,2.0,2.5,60,5,4,5,2.0,2.5,60,5,4,5,2.0,2.5,60,5,4,5,2.0,2.5,2024-05-01 12:59:00,26,3,1,3,0.8666666666666667,3.461538461538461,26,3,1,3,0.8666666666666667,3.461538461538461,26,3,1,3,0.8666666666666667,3.461538461538461,26,3,1,3,0.8666666666666667,3.461538461538461,0.015351851851851851
2024-05-01 12:59:10,52,5,2,5,1.7333333333333334,2.8846153846153846,52,5,2,5,1.7333333333333334,2.8846153846153846,52,5,2,5,1.7333333333333334,2.8846153846153846,52,5,2,5,1.7333333333333334,2.8846153846153846,2024-05-01 12:59:10,64,4,5,4,2.1333333333333333,1.875,64,4,5,4,2.1333333333333333,1.875,64,4,5,4,2.1333333333333333,1.875,64,4,5,4,2.1333333333333333,1.875,2024-05-01 12:59:10,27,1,1,1,0.9,1.1111111111111112,27,1,1,1,0.9,1.1111111111111112,27,1,1,1,0.9,1.1111111111111112,27,1,1,1,0.9,1.1111111111111112,0.018526666666666667
2024-05-01 12:59:20,59,7,2,7,1.9666666666666663,3.5593220338983054,59,7,2,7,1.9666666666666663,3.5593220338983054,59,7,2,7,1.9666666666666663,3.5593220338983054,59,7,2,7,1.9666666666666663,3.5593220338983054,2024-05-01 12:59:20,68,4,3,4,2.2666666666666666,1.7647058823529411,68,4,3,4,2.2666666666666666,1.7647058823529411,68,4,3,4,2.2666666666666666,1.7647058823529411,68,4,3,4,2.2666666666666666,1.7647058823529411,2024-05-01 12:59:20,29,2,1,2,0.9666666666666668,2.0689655172413794,29,2,1,2,0.9666666666666668,2.0689655172413794,29,2,1,2,0.9666666666666668,2.0689655172413794,29,2,1,2,0.9666666666666668,2.0689655172413794,0.018
2024-05-01 12:59:30,60,1,8,1,2.0,0.5,60,1,8,1,2.0,0.5,60,1,8,1,2.0,0.5,60,1,8,1,2.0,0.5,2024-05-01 12:59:30,74,6,7,6,2.466666666666667,2.4324324324324325,74,6,7,6,2.466666666666667,2.4324324324324325,74,6,7,6,2.466666666666667,2.4324324324324325,74,6,7,6,2.466666666666667,2.4324324324324325,2024-05-01 12:59:30,37,8,1,8,1.2333333333333334,6.486486486486486,37,8,1,8,1.2333333333333334,6.486486486486486,37,8,1,8,1.2333333333333334,6.486486486486486,37,8,1,8,1.2333333333333334,6.486486486486486,0.017104444444444443
2024-05-01 12:59:40,66,6,2,6,2.2,2.727272727272727,66,6,2,6,2.2,2.727272727272727,66,6,2,6,2.2,2.727272727272727,66,6,2,6,2.2,2.727272727272727,2024-05-01 12:59:40,78,4,6,4,2.6,1.5384615384615383,78,4,6,4,2.6,1.5384615384615383,78,4,6,4,2.6,1.5384615384615383,78,4,6,4,2.6,1.5384615384615383,2024-05-01 12:59:40,42,5,8,5,1.4,3.571428571428572,42,5,8,5,1.4,3.571428571428572,42,5,8,5,1.4,3.571428571428572,42,5,8,5,1.4,3.571428571428572,0.018877777777777778
2024-05-01 12:59:50,69,3,4,3,2.3,1.3043478260869563,69,3,4,3,2.3,1.3043478260869563,69,3,4,3,2.3,1.3043478260869563,69,3,4,3,2.3,1.3043478260869563,2024-05-01 12:59:50,80,2,4,2,2.6666666666666665,0.75,80,2,4,2,2.6666666666666665,0.75,80,2,4,2,2.6666666666666665,0.75,80,2,4,2,2.6666666666666665,0.75,2024-05-01 12:59:50,46,4,4,4,1.5333333333333334,2.608695652173913,46,4,4,4,1.5333333333333334,2.608695652173913,46,4,4,4,1.5333333333333334,2.608695652173913,46,4,4,4,1.5333333333333334,2.608695652173913,0.020085185185185185
2024-05-01 13:00:00,73,6,5,6,2.433333333333333,2.4657534246575343,73,6,5,6,2.433333333333333,2.4657534246575343,73,6,5,6,2.433333333333333,2.4657534246575343,73,6,5,6,2.433333333333333,2.4657534246575343,2024-05-01 13:00:00,84,5,1,5,2.8,1.7857142857142858,84,5,1,5,2.8,1.7857142857142858,84,5,1,5,2.8,1.7857142857142858,84,5,1,5,2.8,1.7857142857142858,2024-05-01 13:00:00,47,2,5,2,1.5666666666666669,1.2765957446808511,47,2,5,2,1.5666666666666669,1.2765957446808511,47,2,5,2,1.5666666666666669,1.2765957446808511,47,2,5,2,1.5666666666666669,1.2765957446808511,0.02406190476190476
2024-05-01 13:00:10,80,8,4,8,2.6666666666666665,3.0,80,8,4,8,2.6666666666666665,3.0,80,8,4,8,2.6666666666666665,3.0,80,8,4,8,2.6666666666666665,3.0,2024-05-01 13:00:10,87,3,5,3,2.9,1.0344827586206895,87,3,5,3,2.9,1.0344827586206895,87,3,5,3,2.9,1.0344827586206895,87,3,5,3,2.9,1.0344827586206895,2024-05-01 13:00:10,50,3,2,3,1.6666666666666667,1.7999999999999998,50,3,2,3,1.6666666666666667,1.7999999999999998,50,3,2,3,1.6666666666666667,1.7999999999999998,50,3,2,3,1.6666666666666667,1.7999999999999998,0.022533333333333332
2024-05-01 13:00:20,84,4,7,4,2.8,1.4285714285714286,84,4,7,4,2.8,1.4285714285714286,84,4,7,4,2.8,1.4285714285714286,84,4,7,4,2.8,1.4285714285714286,2024-05-01 13:00:20,92,7,6,7,3.066666666666667,2.282608695652174,92,7,6,7,3.066666666666667,2.282608695652174,92,7,6,7,3.066666666666667,2.282608695652174,92,7,6,7,3.066666666666667,2.282608695652174,2024-05-01 13:00:20,53,3,2,3,1.7666666666666666,1.69811320754717,53,3,2,3,1.7666666666666666,1.69811320754717,53,3,2,3,1.7666666666666666,1.69811320754717,53,3,2,3,1.7666666666666666,1.69811320754717,0.02659047619047619
2024-05-01 13:00:30,86,2,7,2,2.8666666666666667,0.6976744186046512,86,2,7,2,2.8666666666666667,0.6976744186046512,86,2,7,2,2.8666666666666667,0.6976744186046512,86,2,7,2,2.8666666666666667,0.6976744186046512,2024-05-01 13:00:30,95,5,5,5,3.1666666666666665,1.5789473684210529,95,5,5,5,3.1666666666666665,1.5789473684210529,95,5,5,5,3.1666666666666665,1.5789473684210529,95,5,5,5,3.1666666666666665,1.5789473684210529,2024-05-01 13:00:30,58,5,4,5,1.9333333333333331,2.586206896551724,58,5,4,5,1.9333333333333331,2.586206896551724,58,5,4,5,1.9333333333333331,2.586206896551724,58,5,4,5,1.9333333333333331,2.586206896551724,0.025577777777777772
2024-05-01 13:00:40,88,2,3,2,2.933333333333333,0.6818181818181819,88,2,3,2,2.933333333333333,0.6818181818181819,88,2,3,2,2.933333333333333,0.6818181818181819,88,2,3,2,2.933333333333333,0.6818181818181819,2024-05-01 13:00:40,97,2,5,2,3.2333333333333334,0.6185567010309279,97,2,5,2,3.2333333333333334,0.6185567010309279,97,2,5,2,3.2333333333333334,0.6185567010309279,97,2,5,2,3.2333333333333334,0.6185567010309279,2024-05-01 13:00:40,60,2,5,2,2.0,1.0,60,2,5,2,2.0,1.0,60,2,5,2,2.0,1.0,60,2,5,2,2.0,1.0,0.027022222222222222
2024-05-01 13:00:50,92,4,2,4,3.066666666666667,1.3043478260869563,92,4,2,4,3.066666666666667,1.3043478260869563,92,4,2,4,3.066666666666667,1.3043478260869563,92,4,2,4,3.066666666666667,1.3043478260869563,2024-05-01 13:00:50,99,2,2,2,3.3,0.6060606060606061,99,2,2,2,3.3,0.6060606060606061,99,2,2,2,3.3,0.6060606060606061,99,2,2,2,3.3,0.6060606060606061,2024-05-01 13:00:50,61,1,2,1,2.033333333333333,0.4918032786885246,61,1,2,1,2.033333333333333,0.4918032786885246,61,1,2,1,2.033333333333333,0.4918032786885246,61,1,2,1,2.033333333333333,0.4918032786885246,0.029557142857142858
2024-05-01 13:01:00,92,0,4,0,3.066666666666667,0.0,92,0,4,0,3.066666666666667,0.0,92,0,4,0,3.066666666666667,0.0,92,0,4,0,3.066666666666667,0.0,2024-05-01 13:01:00,102,3,1,3,3.4,0.8823529411764706,102,3,1,3,3.4,0.8823529411764706,102,3,1,3,3.4,0.8823529411764706,102,3,1,3,3.4,0.8823529411764706,2024-05-01 13:01:00,61,1,1,1,2.033333333333333,0.4918032786885246,61,1,1,1,2.033333333333333,0.4918032786885246,61,1,1,1,2.033333333333333,0.4918032786885246,61,1,1,1,2.033333333333333,0.4918032786885246,0.03033333333333333
2024-05-01 13:01:10,96,4,0,4,3.2,1.25,96,4,0,4,3.2,1.25,96,4,0,4,3.2,1.25,96,4,0,4,3.2,1.25,2024-05-01 13:01:10,107,5,2,5,3.566666666666667,1.4018691588785046,107,5,2,5,3.566666666666667,1.4018691588785046,107,5,2,5,3.566666666666667,1.4018691588785046,107,5,2,5,3.566666666666667,1.4018691588785046,2024-05-01 13:01:10,63,2,2,2,2.1,0.9523809523809524,63,2,2,2,2.1,0.9523809523809524,63,2,2,2,2.1,0.9523809523809524,63,2,2,2,2.1,0.9523809523809524,0.03125757575757576
