timestamp,total_count_all_0,new_count_all_0,removed_count_all_0,q_all_0,k_all_0,v_all_0,total_count_truck_0,new_count_truck_0,removed_count_truck_0,q_truck_0,k_truck_0,v_truck_0,total_count_bus_0,new_count_bus_0,removed_count_bus_0,q_bus_0,k_bus_0,v_bus_0,total_count_car_0,new_count_car_0,removed_count_car_0,q_car_0,k_car_0,v_car_0,timestamp.1,total_count_all_1,new_count_all_1,removed_count_all_1,q_all_1,k_all_1,v_all_1,total_count_truck_1,new_count_truck_1,removed_count_truck_1,q_truck_1,k_truck_1,v_truck_1,total_count_bus_1,new_count_bus_1,removed_count_bus_1,q_bus_1,k_bus_1,v_bus_1,total_count_car_1,new_count_car_1,removed_count_car_1,q_car_1,k_car_1,v_car_1,timestamp.2,total_count_all_2,new_count_all_2,removed_count_all_2,q_all_2,k_all_2,v_all_2,total_count_truck_2,new_count_truck_2,removed_count_truck_2,q_truck_2,k_truck_2,v_truck_2,total_count_bus_2,new_count_bus_2,removed_count_bus_2,q_bus_2,k_bus_2,v_bus_2,total_count_car_2,new_count_car_2,removed_count_car_2,q_car_2,k_car_2,v_car_2,overall_congestion
2024-05-01 13:04:10,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,2024-05-01 13:04:10,4,4,0,4,0.1333333333333333,30.0,4,4,0,4,0.1333333333333333,30.0,4,4,0,4,0.1333333333333333,30.0,4,4,0,4,0.1333333333333333,30.0,2024-05-01 13:04:10,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 13:04:20,8,7,1,7,0.2666666666666666,26.25,8,7,1,7,0.2666666666666666,26.25,8,7,1,7,0.2666666666666666,26.25,8,7,1,7,0.2666666666666666,26.25,2024-05-01 13:04:20,10,6,2,6,0.3333333333333333,18.0,10,6,2,6,0.3333333333333333,18.0,10,6,2,6,0.3333333333333333,18.0,10,6,2,6,0.3333333333333333,18.0,2024-05-01 13:04:20,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 13:04:30,13,5,5,5,0.4333333333333333,11.538461538461538,13,5,5,5,0.4333333333333333,11.538461538461538,13,5,5,5,0.4333333333333333,11.538461538461538,13,5,5,5,0.4333333333333333,11.538461538461538,2024-05-01 13:04:30,16,6,4,6,0.5333333333333333,11.25,16,6,4,6,0.5333333333333333,11.25,16,6,4,6,0.5333333333333333,11.25,16,6,4,6,0.5333333333333333,11.25,2024-05-01 13:04:30,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 13:04:40,15,2,5,2,0.5,4.0,15,2,5,2,0.5,4.0,15,2,5,2,0.5,4.0,15,2,5,2,0.5,4.0,2024-05-01 13:04:40,20,4,6,4,0.6666666666666666,6.0,20,4,6,4,0.6666666666666666,6.0,20,4,6,4,0.6666666666666666,6.0,20,4,6,4,0.6666666666666666,6.0,2024-05-01 13:04:40,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 13:04:50,20,5,3,5,0.6666666666666666,7.5,20,5,3,5,0.6666666666666666,7.5,20,5,3,5,0.6666666666666666,7.5,20,5,3,5,0.6666666666666666,7.5,2024-05-01 13:04:50,24,5,5,5,0.8,6.25,24,5,5,5,0.8,6.25,24,5,5,5,0.8,6.25,24,5,5,5,0.8,6.25,2024-05-01 13:04:50,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 13:05:00,24,4,4,4,0.8,5.0,24,4,4,4,0.8,5.0,24,4,4,4,0.8,5.0,24,4,4,4,0.8,5.0,2024-05-01 13:05:00,26,2,5,2,0.8666666666666667,2.3076923076923075,26,2,5,2,0.8666666666666667,2.3076923076923075,26,2,5,2,0.8666666666666667,2.3076923076923075,26,2,5,2,0.8666666666666667,2.3076923076923075,2024-05-01 13:05:00,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 13:05:10,30,6,3,6,1.0,6.0,30,6,3,6,1.0,6.0,30,6,3,6,1.0,6.0,30,6,3,6,1.0,6.0,2024-05-01 13:05:10,34,9,2,9,1.1333333333333333,7.9411764705882355,34,9,2,9,1.1333333333333333,7.9411764705882355,34,9,2,9,1.1333333333333333,7.9411764705882355,34,9,2,9,1.1333333333333333,7.9411764705882355,2024-05-01 13:05:10,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 13:05:20,35,5,7,5,1.1666666666666667,4.285714285714286,35,5,7,5,1.1666666666666667,4.285714285714286,35,5,7,5,1.1666666666666667,4.285714285714286,35,5,7,5,1.1666666666666667,4.285714285714286,2024-05-01 13:05:20,40,6,6,6,1.3333333333333333,4.5,40,6,6,6,1.3333333333333333,4.5,40,6,6,6,1.3333333333333333,4.5,40,6,6,6,1.3333333333333333,4.5,2024-05-01 13:05:20,2,2,0,2,0.0666666666666666,30.0,2,2,0,2,0.0666666666666666,30.0,2,2,0,2,0.0666666666666666,30.0,2,2,0,2,0.0666666666666666,30.0,0.009666666666666665
2024-05-01 13:05:30,45,10,6,10,1.5,6.666666666666667,45,10,6,10,1.5,6.666666666666667,45,10,6,10,1.5,6.666666666666667,45,10,6,10,1.5,6.666666666666667,2024-05-01 13:05:30,44,4,9,4,1.4666666666666666,2.7272727272727275,44,4,9,4,1.4666666666666666,2.7272727272727275,44,4,9,4,1.4666666666666666,2.7272727272727275,44,4,9,4,1.4666666666666666,2.7272727272727275,2024-05-01 13:05:30,3,1,0,1,0.1,10.0,3,1,0,1,0.1,10.0,3,1,0,1,0.1,10.0,3,1,0,1,0.1,10.0,0.011593333333333334
2024-05-01 13:05:40,50,5,5,5,1.6666666666666667,3.0,50,5,5,5,1.6666666666666667,3.0,50,5,5,5,1.6666666666666667,3.0,50,5,5,5,1.6666666666666667,3.0,2024-05-01 13:05:40,49,5,4,5,1.6333333333333333,3.061224489795918,49,5,4,5,1.6333333333333333,3.061224489795918,49,5,4,5,1.6333333333333333,3.061224489795918,49,5,4,5,1.6333333333333333,3.061224489795918,2024-05-01 13:05:40,3,0,3,0,0.1,0.0,3,0,3,0,0.1,0.0,3,0,3,0,0.1,0.0,3,0,3,0,0.1,0.0,0.01583333333333333
2024-05-01 13:05:50,54,4,9,4,1.8,2.2222222222222223,54,4,9,4,1.8,2.2222222222222223,54,4,9,4,1.8,2.2222222222222223,54,4,9,4,1.8,2.2222222222222223,2024-05-01 13:05:50,53,5,4,5,1.7666666666666666,2.8301886792452837,53,5,4,5,1.7666666666666666,2.8301886792452837,53,5,4,5,1.7666666666666666,2.8301886792452837,53,5,4,5,1.7666666666666666,2.8301886792452837,2024-05-01 13:05:50,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,0.017166666666666667
2024-05-01 13:06:00,55,1,5,1,1.8333333333333333,0.5454545454545455,55,1,5,1,1.8333333333333333,0.5454545454545455,55,1,5,1,1.8333333333333333,0.5454545454545455,55,1,5,1,1.8333333333333333,0.5454545454545455,2024-05-01 13:06:00,56,3,6,3,1.8666666666666667,1.6071428571428572,56,3,6,3,1.8666666666666667,1.6071428571428572,56,3,6,3,1.8666666666666667,1.6071428571428572,56,3,6,3,1.8666666666666667,1.6071428571428572,2024-05-01 13:06:00,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,0.018333333333333333
2024-05-01 13:06:10,61,6,1,6,2.033333333333333,2.950819672131148,61,6,1,6,2.033333333333333,2.950819672131148,61,6,1,6,2.033333333333333,2.950819672131148,61,6,1,6,2.033333333333333,2.950819672131148,2024-05-01 13:06:10,59,3,3,3,1.9666666666666663,1.5254237288135597,59,3,3,3,1.9666666666666663,1.5254237288135597,59,3,3,3,1.9666666666666663,1.5254237288135597,59,3,3,3,1.9666666666666663,1.5254237288135597,2024-05-01 13:06:10,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,3,0,0,0,0.1,0.0,0.019366666666666664
