timestamp,total_count_all_0,new_count_all_0,removed_count_all_0,q_all_0,k_all_0,v_all_0,total_count_truck_0,new_count_truck_0,removed_count_truck_0,q_truck_0,k_truck_0,v_truck_0,total_count_bus_0,new_count_bus_0,removed_count_bus_0,q_bus_0,k_bus_0,v_bus_0,total_count_car_0,new_count_car_0,removed_count_car_0,q_car_0,k_car_0,v_car_0,timestamp.1,total_count_all_1,new_count_all_1,removed_count_all_1,q_all_1,k_all_1,v_all_1,total_count_truck_1,new_count_truck_1,removed_count_truck_1,q_truck_1,k_truck_1,v_truck_1,total_count_bus_1,new_count_bus_1,removed_count_bus_1,q_bus_1,k_bus_1,v_bus_1,total_count_car_1,new_count_car_1,removed_count_car_1,q_car_1,k_car_1,v_car_1,timestamp.2,total_count_all_2,new_count_all_2,removed_count_all_2,q_all_2,k_all_2,v_all_2,total_count_truck_2,new_count_truck_2,removed_count_truck_2,q_truck_2,k_truck_2,v_truck_2,total_count_bus_2,new_count_bus_2,removed_count_bus_2,q_bus_2,k_bus_2,v_bus_2,total_count_car_2,new_count_car_2,removed_count_car_2,q_car_2,k_car_2,v_car_2,overall_congestion
2024-05-01 11:41:00,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,2024-05-01 11:41:00,6,6,0,6,0.2,30.0,6,6,0,6,0.2,30.0,6,6,0,6,0.2,30.0,6,6,0,6,0.2,30.0,2024-05-01 11:41:00,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,
2024-05-01 11:41:10,5,4,1,4,0.1666666666666666,24.0,5,4,1,4,0.1666666666666666,24.0,5,4,1,4,0.1666666666666666,24.0,5,4,1,4,0.1666666666666666,24.0,2024-05-01 11:41:10,10,4,0,4,0.3333333333333333,12.0,10,4,0,4,0.3333333333333333,12.0,10,4,0,4,0.3333333333333333,12.0,10,4,0,4,0.3333333333333333,12.0,2024-05-01 11:41:10,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,1,1,0,1,0.0333333333333333,30.0,0.0023933333333333333
2024-05-01 11:41:20,9,4,3,4,0.3,13.333333333333334,9,4,3,4,0.3,13.333333333333334,9,4,3,4,0.3,13.333333333333334,9,4,3,4,0.3,13.333333333333334,2024-05-01 11:41:20,15,5,3,5,0.5,10.0,15,5,3,5,0.5,10.0,15,5,3,5,0.5,10.0,15,5,3,5,0.5,10.0,2024-05-01 11:41:20,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,0.0045000000000000005
2024-05-01 11:41:30,13,4,3,4,0.4333333333333333,9.23076923076923,13,4,3,4,0.4333333333333333,9.23076923076923,13,4,3,4,0.4333333333333333,9.23076923076923,13,4,3,4,0.4333333333333333,9.23076923076923,2024-05-01 11:41:30,21,6,5,6,0.7,8.571428571428571,21,6,5,6,0.7,8.571428571428571,21,6,5,6,0.7,8.571428571428571,21,6,5,6,0.7,8.571428571428571,2024-05-01 11:41:30,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,1,0,0,0,0.0333333333333333,0.0,0.0063999999999999994
2024-05-01 11:41:40,19,6,5,6,0.6333333333333333,9.473684210526317,19,6,5,6,0.6333333333333333,9.473684210526317,19,6,5,6,0.6333333333333333,9.473684210526317,19,6,5,6,0.6333333333333333,9.473684210526317,2024-05-01 11:41:40,26,6,8,6,0.8666666666666667,6.9230769230769225,26,6,8,6,0.8666666666666667,6.9230769230769225,26,6,8,6,0.8666666666666667,6.9230769230769225,26,6,8,6,0.8666666666666667,6.9230769230769225,2024-05-01 11:41:40,1,0,1,0,0.0333333333333333,0.0,1,0,1,0,0.0333333333333333,0.0,1,0,1,0,0.0333333333333333,0.0,1,0,1,0,0.0333333333333333,0.0,0.008066666666666666
2024-05-01 11:41:50,21,2,7,2,0.7,2.857142857142857,21,2,7,2,0.7,2.857142857142857,21,2,7,2,0.7,2.857142857142857,21,2,7,2,0.7,2.857142857142857,2024-05-01 11:41:50,28,3,5,3,0.9333333333333332,3.2142857142857144,28,3,5,3,0.9333333333333332,3.2142857142857144,28,3,5,3,0.9333333333333332,3.2142857142857144,28,3,5,3,0.9333333333333332,3.2142857142857144,2024-05-01 11:41:50,2,1,0,1,0.0666666666666666,15.0,2,1,0,1,0.0666666666666666,15.0,2,1,0,1,0.0666666666666666,15.0,2,1,0,1,0.0666666666666666,15.0,0.0069166666666666664
2024-05-01 11:42:00,24,3,1,3,0.8,3.75,24,3,1,3,0.8,3.75,24,3,1,3,0.8,3.75,24,3,1,3,0.8,3.75,2024-05-01 11:42:00,32,4,4,4,1.0666666666666669,3.75,32,4,4,4,1.0666666666666669,3.75,32,4,4,4,1.0666666666666669,3.75,32,4,4,4,1.0666666666666669,3.75,2024-05-01 11:42:00,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,0.010266666666666669
2024-05-01 11:42:10,28,4,2,4,0.9333333333333332,4.285714285714286,28,4,2,4,0.9333333333333332,4.285714285714286,28,4,2,4,0.9333333333333332,4.285714285714286,28,4,2,4,0.9333333333333332,4.285714285714286,2024-05-01 11:42:10,36,4,4,4,1.2,3.333333333333333,36,4,4,4,1.2,3.333333333333333,36,4,4,4,1.2,3.333333333333333,36,4,4,4,1.2,3.333333333333333,2024-05-01 11:42:10,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,0.011600000000000001
2024-05-01 11:42:20,30,2,5,2,1.0,2.0,30,2,5,2,1.0,2.0,30,2,5,2,1.0,2.0,30,2,5,2,1.0,2.0,2024-05-01 11:42:20,42,6,3,6,1.4,4.285714285714286,42,6,3,6,1.4,4.285714285714286,42,6,3,6,1.4,4.285714285714286,42,6,3,6,1.4,4.285714285714286,2024-05-01 11:42:20,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,2,0,0,0,0.0666666666666666,0.0,0.0134
2024-05-01 11:42:30,31,1,2,1,1.0333333333333334,0.9677419354838708,31,1,2,1,1.0333333333333334,0.9677419354838708,31,1,2,1,1.0333333333333334,0.9677419354838708,31,1,2,1,1.0333333333333334,0.9677419354838708,2024-05-01 11:42:30,46,4,7,4,1.5333333333333334,2.608695652173913,46,4,7,4,1.5333333333333334,2.608695652173913,46,4,7,4,1.5333333333333334,2.608695652173913,46,4,7,4,1.5333333333333334,2.608695652173913,2024-05-01 11:42:30,3,1,1,1,0.1,10.0,3,1,1,1,0.1,10.0,3,1,1,1,0.1,10.0,3,1,1,1,0.1,10.0,0.011811111111111113
